card_id,name,pitch,classes,talents,kind,type_text,cost,power,defense,cc_legal,rarities,easiest_rarity,sets,printing_code,image_url
HNT9PzL7tQJdKdKP8fNRz,Rising Power,1,Brute|Guardian,,Deck,Brute / Guardian Action - Attack,2,6,2,true,C,C,HVY|KYO,HVY146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY146.webp
7Cftm8TM9jQpwggJdLkTW,Rising Power,2,Brute|Guardian,,Deck,Brute / Guardian Action - Attack,2,5,2,true,C,C,HVY|KYO,HVY147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY147.webp
pQzndWKCf7PkBDGrrbGGp,Rising Power,3,Brute|Guardian,,Deck,Brute / Guardian Action - Attack,2,4,2,true,C,C,HVY,HVY148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY148.webp
hPWBFwq8Nmf96PM87BF6t,Rising Resentment,1,Ninja,Draconic,Deck,Draconic Ninja Action - Attack,0,3,2,true,C,C,SFA|UPR,SFA022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SFA022.webp
WCgtGGznkpKghPh6LwwzG,Rising Resentment,2,Ninja,Draconic,Deck,Draconic Ninja Action - Attack,0,2,2,true,C,C,UPR,UPR076,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR076.webp
6FrQwLkL6fft9mWQcDM6R,Rising Resentment,3,Ninja,Draconic,Deck,Draconic Ninja Action - Attack,0,1,2,true,C,C,UPR,UPR077,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR077.webp
Dr8NPdFcFHJzh7rGjbpFw,Rising Solartide,1,,Light,Deck,Light Action - Attack,1,5,3,true,C,C,BOL|MON,BOL025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BOL025.webp
GtRc9H8qfcRhrkpqCmhrt,Rising Solartide,2,,Light,Deck,Light Action - Attack,1,4,3,true,C,C,BOL|MON|PSM,BOL026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BOL026.webp
kqMJRRjLHfnPFBL6nDHPc,Rising Solartide,3,,Light,Deck,Light Action - Attack,1,3,3,true,C,C,MON,MON080,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MON080.webp
cDdGBtFJkhzCrmgC6bmfb,Rising Speed,1,Brute|Warrior,,Deck,Brute / Warrior Action - Attack,2,5,2,true,C,C,HVY|KSI|OLA,HVY166,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY166.webp
7QpRQBkcWN7fWjnwdhgQ6,Rising Speed,2,Brute|Warrior,,Deck,Brute / Warrior Action - Attack,2,4,2,true,C,C,HVY,HVY167,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY167.webp
BhQ9Pr8pQbhkCmCHG8hhT,Rising Speed,3,Brute|Warrior,,Deck,Brute / Warrior Action - Attack,2,3,2,true,C,C,HVY,HVY168,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY168.webp
PtqHmkzqPMf9KBfk88QrR,"Rising Sun, Setting Moon",3,,Mystic,Deck,Mystic Instant,0,,,true,C|P|V,C,ENG|LGS|MST|SEN|ZEN,ENG028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ENG028.webp
m8qP9TTpMfdKndW7wN7M7,Rising Tide,3,,Mystic,Deck,Mystic Action - Attack,1,3,2,true,C,C,MST|NUU,MST088,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST088.webp
TpGpMftp8NQqNQWmLqTRr,Rites of Earthlore,1,Guardian,,Deck,Guardian Action - Aura,0,,3,true,C,C,PEN,PEN026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN026.webp
BjKkfgpdLQGfLjTWmBPwk,Rites of Earthlore,2,Guardian,,Deck,Guardian Action - Aura,0,,3,true,C,C,PEN,PEN027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN027.webp
BjLPLzfr8BdLtTpPQNf6c,Rites of Earthlore,3,Guardian,,Deck,Guardian Action - Aura,0,,3,true,C,C,PEN,PEN028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN028.webp
bq8bmCkrPKHgb7fMRPkjM,Rites of Lightning,1,Runeblade,Elemental,Deck,Elemental Runeblade Action - Attack,1,4,3,true,R,R,BRI|ELE,BRI027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BRI027.webp
pLLbKwrPTTKBgzbQB6mhT,Rites of Lightning,2,Runeblade,Elemental,Deck,Elemental Runeblade Action - Attack,1,3,3,true,R,R,ELE,ELE071,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE071.webp
BQDWRBw9TQDmGFNBHFMfR,Rites of Lightning,3,Runeblade,Elemental,Deck,Elemental Runeblade Action - Attack,1,2,3,true,R,R,ELE,ELE072,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE072.webp
qTbnWfWzCJMrcf8BqjNqg,Rites of Replenishment,1,Runeblade,Elemental,Deck,Elemental Runeblade Action - Attack,2,6,3,true,C,C,BRI|ELE,BRI010,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BRI010.webp
zjNjqfQnkMnJ7Tmgctt96,Rites of Replenishment,2,Runeblade,Elemental,Deck,Elemental Runeblade Action - Attack,2,5,3,true,C,C,ELE,ELE080,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE080.webp
LgtdCQPP7R69PtcwbrHPC,Rites of Replenishment,3,Runeblade,Elemental,Deck,Elemental Runeblade Action - Attack,2,4,3,true,C,C,BRI|ELE,BRI014,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BRI014.webp
Kh8MDbwK76BTHkdjzDFTK,Roar of the Tiger,2,Ninja,,Deck,Ninja Action,0,,3,true,M,M,DYN,DYN049,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN049.webp
fDngpw7GRrGQTN9L8wtTf,Roaring Beam,2,Warrior,Light,Deck,Light Warrior Attack Reaction,0,,3,true,R|P,R,GEM|PEN|SBL,GEM129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM129.webp
fDLQ8hHmzqnngwPhBdkNJ,Rob the Rich,1,Assassin,,Deck,Assassin Action - Attack,1,5,3,true,R,R,DYN,DYN127,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN127.webp
rC9hRJc8GLMpncbLwkn8q,Rob the Rich,2,Assassin,,Deck,Assassin Action - Attack,1,4,3,true,R,R,DYN,DYN128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN128.webp
LKppkHRwJHjnccLKhNHGG,Rob the Rich,3,Assassin,,Deck,Assassin Action - Attack,1,3,3,true,R,R,DYN,DYN129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN129.webp
RT8TnMD9BHtJg8Fr6DLRF,Robe of Astral Sanctuary,,Generic,,Equipment,Generic Equipment - Chest,,,0,true,C|P,C,LGS|OMN,LGS453,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS453-CF.webp
W99DkNW9tQLbq6w6prDQB,Robe of Autumn's Fall,,Ninja,,Equipment,Ninja Equipment - Chest,,,0,true,R,R,ASR,ASR004,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ASR004-RF.webp
CKdtt7jhNp8DK9QzCqGkz,Robe of Rapture,,Wizard,,Equipment,Wizard Equipment - Chest,,,0,true,C,C,1HP|ARC,1HP306,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP306.webp
tPk9crbnHLtHTFPgJRWHC,Robe of Resourcefulness,,Wizard,,Equipment,Wizard Equipment - Chest,,,0,true,R,R,PEN,PEN108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN108.webp
tJgBqNwrFDtHPqpzftbMj,Rockslide Trap,3,Ranger,,Deck,Ranger Defense Reaction - Trap,0,,2,true,R|P,R,CRU|LGS,CRU128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU128.webp
wrwkrjbdCPTBpTKjrQNdJ,Rockyard Rodeo,3,Generic,,Deck,Generic Action - Attack,3,*,2,true,M|P,M,LGS|PEN,LGS448,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS448-CF.webp
g7hQcmhpwWdKzkj7NtgLp,Roiling Fissure,3,Guardian,,Deck,Guardian Action,X1,,3,true,M,M,HNT,HNT248,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT248.webp
KrjrwRtnjcK7hNhcBdH9h,Rok,,Brute,,Weapon,Brute Weapon - Rock (2H),,7,,true,M|P|V,M,DYN|GEM,DYN005,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN005.webp
77h7d88mFMjcrqwPHfQKG,Rolling Thunder,1,Brute,,Deck,Brute Action,1,,3,true,M,M,EVR,EVR004,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR004.webp
QT8JfjzmzqRR9MWgtgPLR,Romping Club,,Brute,,Weapon,Brute Weapon - Club (2H),,4,,true,T|C|R|P,T,1HP|ARR|CRU|FAB|LGS|RNR|WTR|XXX,1HP006,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP006.webp
JWGCCknwHPjTKzpwpnBcJ,Ronin Renegade,1,Ninja,Draconic,Deck,Draconic Ninja Action - Attack,0,3,2,true,C,C,CIN|FAI|HNT|SFA|UPR,CIN018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CIN018.webp
9qQwd6zHHQtKkbHbhPqgk,Ronin Renegade,2,Ninja,Draconic,Deck,Draconic Ninja Action - Attack,0,2,2,true,C,C,UPR,UPR079,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR079.webp
qMMm8Ldtfhn8Lt8LdHwNB,Ronin Renegade,3,Ninja,Draconic,Deck,Draconic Ninja Action - Attack,0,1,2,true,C,C,FAI|UPR,FAI023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAI023.webp
jnM9JWHGJqdtjPmLCbGMm,Root-Bound Trunks,,Guardian,Earth,Equipment,Earth Guardian Equipment - Legs,,,1,true,M,M,AJV,AJV007,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AJV007-RF.webp
DPFPrrNbJmtDHjBLtk6zz,Rootbound Carapace,1,,Earth,Deck,Earth Defense Reaction,0,,3,true,R|P,R,FLR|LGS|ROS|VER,FLR011,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FLR011.webp
rHt7wrBkFcGCKBNq8BckW,Rootbound Carapace,2,,Earth,Deck,Earth Defense Reaction,0,,2,true,R|P,R,LGS|ROS,LGS353,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS353-RF.webp
kj7bRzhn8wTj7CMJTtdDn,Rootbound Carapace,3,,Earth,Deck,Earth Defense Reaction,0,,1,true,R|P,R,LGS|ROS,LGS354,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS354-RF.webp
cbHrfwmLrMjWdhdBtzbff,Rosetta Thorn,,Runeblade,,Weapon,Runeblade Weapon - Sword (2H),,2,,true,T|C|P|V,T,BRI|ELE|FAB|LGS|ROS,BRI004,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BRI004.webp
n9MjKgmBg8mjqF9hThqcG,Rotary Ram,1,Mechanologist,,Deck,Mechanologist Action,0,,3,true,C,C,EVR,EVR082,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR082.webp
HqttnTjTP6NRFhLcmPN89,Rotary Ram,2,Mechanologist,,Deck,Mechanologist Action,0,,3,true,C,C,EVR,EVR083,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR083.webp
pKWdTpTngjM9dBzTbhjPK,Rotary Ram,3,Mechanologist,,Deck,Mechanologist Action,0,,3,true,C,C,EVR,EVR084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR084.webp
6nGBJrh8MDLD7JJBD6NPK,Rotten Old Buckler,,Guardian,,Equipment,Guardian Equipment - Off-Hand,,,1,true,C,C,ELE|MPG|OLD|TER,ELE204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE204.webp
kMcJmLgJPhnbtBkWkPH77,Rotten Remains,3,Generic,,Deck,Generic Action - Attack,0,1,3,true,M,M,HNT,HNT221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT221.webp
HmQ8dbfPL8BLMkJDGGGm8,Rotwood Reaper,,Runeblade,Earth,Weapon,Earth Runeblade Weapon - Sword (2H),,2,,true,T|C|P,T,FLR|LGS|ROS,FLR002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FLR002.webp
fHdJPFcMkDBRMTqThPG7w,Rough Up,1,Brute,,Deck,Brute Action - Attack,2,6,3,true,C,C,SKA|SUP,SKA016,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SKA016.webp
DhnFPrT6QqFMWbKMkWGPq,Rough Up,2,Brute,,Deck,Brute Action - Attack,2,5,3,true,C,C,SUP,SUP159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP159.webp
bj8NnLLcbrHGcWhfT8JJH,Rough Up,3,Brute,,Deck,Brute Action - Attack,2,4,3,true,C,C,SUP,SUP160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP160.webp
wL86pzwQw6qq8P6RpGTd6,Rouse the Ancients,3,Generic,,Deck,Generic Action - Attack,3,0,2,true,M|P,M,JDG|MON,JDG021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/JDG021-CF.webp
LqHg97rKtkDd9BznfDHHB,Rousing Aether,1,Wizard,,Deck,Wizard Action,2,,3,true,C,C,CRU,CRU171,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU171.webp
FcLnCMGp9RCkzjm8mRR9r,Rousing Aether,2,Wizard,,Deck,Wizard Action,2,,3,true,C,C,CRU,CRU172,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU172.webp
MrThq7hF8q8BFMhfjtqWh,Rousing Aether,3,Wizard,,Deck,Wizard Action,2,,3,true,C,C,CRU,CRU173,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU173.webp
gKGT9RtDz7RGgtLWKkhgJ,Rout,1,Warrior,,Deck,Warrior Attack Reaction,2,,3,true,S|M,S,1HP|WTR,1HP148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP148.webp
G6zJNLBqTJDLhPgDqpT6w,Rowdy Locals,3,Generic,,Deck,Generic Action - Attack,0,2,3,true,M,M,MST,MST191,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST191.webp
ndkdtQQH6CGf9zhdGqgcW,Rubble Raiser,1,Guardian,,Deck,Guardian Action - Attack,4,8,3,true,C,C,MPG,MPG082,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPG082.webp
MLfWBpdJqQ8GwRdLqwJGG,Rubble Raiser,2,Guardian,,Deck,Guardian Action - Attack,4,7,3,true,C,C,MPG,MPG083,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPG083.webp
TrtRgRPz7HHwmMTP9dJJd,Rubble Raiser,3,Guardian,,Deck,Guardian Action - Attack,4,6,3,true,C,C,MPG,MPG084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPG084.webp
chPNcp7C8zz7FFPhLkMrh,Ruby Amulet,3,Generic,,Deck,Generic Action - Item,0,,,true,M|V,M,SEA,SEA196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA196.webp
JGTWPHkq97qTw6qtMgNHN,Rugged Roller,,Brute,,Weapon,Brute Weapon - Club (2H),,6,,true,R,R,DTD,DTD199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD199.webp
hww9qcDJ9r99NFhL6ctBd,Rumble Grunting,1,Brute,,Deck,Brute Action,0,,3,true,C,C,DYN,DYN022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN022.webp
9ctkKznmBQTFqD9DDfbRr,Rumble Grunting,2,Brute,,Deck,Brute Action,0,,3,true,C,C,DYN,DYN023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN023.webp
BhPz6pPfhwj69gGJTqCPp,Rumble Grunting,3,Brute,,Deck,Brute Action,0,,3,true,C,C,DYN,DYN024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN024.webp
wbJtMrPCzqL6NRGrT6fJK,Run into Trouble,1,Brute|Warrior,,Deck,Brute / Warrior Block,,,3,true,R|P,R,HVY|KYO|LGS,HVY161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY161.webp
WLNGdRBzRcLqzhdrMbDG8,Run Roughshod,3,Brute,,Deck,Brute Action - Attack,1,5,3,true,R|P,R,AKO|GEM|SKA,AKO024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AKO024.webp
Q9wHzF6BQjrjMwmKWBbpn,Run Through,1,Warrior,,Deck,Warrior Attack Reaction,1,,3,true,R,R,DDD|MPW,DDD008,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DDD008.webp
DBDwbqjgnpnNfFrJ8Dmhr,Run Through,2,Warrior,,Deck,Warrior Attack Reaction,1,,3,true,R|P,R,DVR|LGS|MPW|SDO,DVR013,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DVR013.webp
RRBhCdRN8Fj7zw6hQdLPJ,Run Through,3,Warrior,,Deck,Warrior Attack Reaction,1,,3,true,R,R,MPW,MPW050,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW050.webp
QFg6Qh7ckkNzfhkDrJdrh,Runaways,,Generic,,Equipment,Generic Equipment - Legs,,,0,true,C,C,AUA|ELE|ROS,AUA006,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AUA006.webp
TWm6BC9zbHp69FkFNmbnR,Rune Flash,1,Runeblade,,Deck,Runeblade Action - Attack,3,4,3,true,C,C,1HP|ARC|AVS|SVI,1HP288,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP288.webp
FCJjCLKrKbQ7nhwhHwbHB,Rune Flash,2,Runeblade,,Deck,Runeblade Action - Attack,3,3,3,true,C,C,1HP|ARC,1HP289,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP289.webp
TGPPfm8pTmjLGHjB889bD,Rune Flash,3,Runeblade,,Deck,Runeblade Action - Attack,3,2,3,true,C,C,1HP|ARC|AVS,1HP290,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP290.webp
HnWJDF9KtC8DgPRLtC9z9,Rune Snare,1,Ranger,,Deck,Ranger Action - Trap,0,,2,true,M,M,PEN,PEN084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN084.webp
7rQWjNgrPmCm9wJRNHdbG,Runebleed Robe,,Runeblade,,Equipment,Runeblade Equipment - Chest,,,0,true,R,R,PEN|SVI,PEN094,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN094.webp
NNF6jp7QzRTLGJwdK7Cdz,Runeblood Barrier,2,Runeblade,,Deck,Runeblade Action - Aura,3,,2,true,M,M,1HP|CRU,1HP269,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP269.webp
HP8HBbKwHCRChp7n7MgDB,Runeblood Incantation,1,Runeblade,,Deck,Runeblade Action - Aura,1,,2,true,R,R,EVR,EVR107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR107.webp
8DjkqfBWGccNqnzjLNhqG,Runeblood Incantation,2,Runeblade,,Deck,Runeblade Action - Aura,1,,2,true,R,R,EVR,EVR108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR108.webp
Kg9LDB97dGzHHMdTCd8R6,Runeblood Incantation,3,Runeblade,,Deck,Runeblade Action - Aura,1,,2,true,R,R,EVR,EVR109,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR109.webp
zfrHQjbPkpBmdQGrWcTMB,Runechant,,Runeblade,,Token,Runeblade Token - Aura,,,,true,B|T|C|P,B,1HP|ARC|AUA|AVS|CRU|DTD|DYN|EVR|FAB|FLR|ROS|SBA|SVI,1HP300,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP300.webp
HDtcFpfJGnLpQW7LfmM7k,Runechant of Envy,2,Runeblade,,Deck,Runeblade Instant - Aura,0,,,true,P|V,P,GEM|IAR,GEM178,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM178-RF.webp
9wdzWnFf7J6nmL86nFhtN,Runechant of Gluttony,2,Runeblade,,Deck,Runeblade Instant - Aura,0,,,true,P|V,P,GEM|IAR,GEM179,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM179-RF.webp
MT8LQJTF6w8gPqMzNTrkr,Runechant of Greed,2,Runeblade,,Deck,Runeblade Instant - Aura,0,,,true,P|V,P,GEM|IAR,GEM177,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM177-RF.webp
FpMpBwHGNgTGDjgfpWBKB,Runechant of Lust,2,Runeblade,,Deck,Runeblade Instant - Aura,0,,,true,P|V,P,GEM|IAR,GEM180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM180-RF.webp
HqGFdH8tMH6fR8bNMkTjq,Runechant of Pride,2,Runeblade,,Deck,Runeblade Instant - Aura,0,,,true,P|V,P,GEM|IAR,GEM181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM181-RF.webp
BMgj68hT9jQHQ6nFqhTDT,Runechant of Sloth,2,Runeblade,,Deck,Runeblade Instant - Aura,0,,,true,P|V,P,GEM|IAR,GEM182,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM182-RF.webp
qwpdn8CJWGgkHLqdhDtgh,Runechant of Wrath,2,Runeblade,,Deck,Runeblade Instant - Aura,0,,,true,P|V,P,GEM|IAR,GEM183,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM183-RF.webp
zzWc8BBmC9T6bfQwDMBPH,Runehold Release,,Runeblade,,Equipment,Runeblade Equipment - Arms,,,0,true,C|P,C,AUA|FLR|LGS|ROS,AUA005,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AUA005.webp
66LHrpFckMQ8WNWhPjbD6,Runerager Swarm,1,Runeblade,,Deck,Runeblade Action - Attack,0,3,3,true,C|P,C,AUA|AVS|FLR|LGS|ROS|SVI,AUA015,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AUA015.webp
8zcbgBnjjdmM6G9hCqC9f,Runerager Swarm,2,Runeblade,,Deck,Runeblade Action - Attack,0,2,3,true,C,C,AVS|ROS,AVS021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AVS021.webp
NHbgwmKj6z9GrPHGPdCDh,Runerager Swarm,3,Runeblade,,Deck,Runeblade Action - Attack,0,1,3,true,C,C,AVS|ROS,AVS025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AVS025.webp
FrwgNQ6rgmfkn8DnNwTDH,Runic Fellingsong,1,Runeblade,,Deck,Runeblade Action - Attack,3,7,3,true,C,C,PEN|SVI,PEN100,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN100.webp
KCkCjwwFqqmmmzMDRJbdw,Runic Fellingsong,2,Runeblade,,Deck,Runeblade Action - Attack,3,6,3,true,C,C,PEN,PEN101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN101.webp
djwkWbcLBTTbgtNJMHbzP,Runic Fellingsong,3,Runeblade,,Deck,Runeblade Action - Attack,3,5,3,true,C,C,PEN,PEN102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN102.webp
QLtPbbtqrQ9hNtWH6jG6t,Runic Reaping,1,Runeblade,,Deck,Runeblade Action,1,,2,true,C,C,DYN,DYN185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN185.webp
7NPrtC9qGbkQPLDf7tbBB,Runic Reaping,2,Runeblade,,Deck,Runeblade Action,1,,2,true,C,C,DYN,DYN186,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN186.webp
JKhQ7hPQnhbqnwpfcBzQh,Runic Reaping,3,Runeblade,,Deck,Runeblade Action,1,,2,true,C,C,DYN,DYN187,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN187.webp
MbWDqNtrDdJWLWNCNDQpB,Runic Reckoning,1,Runeblade,,Deck,Runeblade Action,1,,3,true,M,M,DTD,DTD213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD213.webp
gBdLwdzLq6zrMGbHKpKfw,Runic Reclamation,1,Runeblade,,Deck,Runeblade Action - Attack,3,7,3,true,M,M,EVR,EVR104,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR104.webp
hPQ9NCmMKDdgMkzpkpGb6,Runner Runner,1,Brute|Warrior,,Deck,Brute / Warrior Action - Attack,2,6,3,true,M|P,M,FAB|HVY,FAB193,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB193-RF.webp
jbmgCjPjGMC9g6688q8RM,Rush of Power,1,Runeblade,Lightning,Deck,Lightning Runeblade Action - Attack,0,3,3,true,C,C,OMN|SBA,OMN068,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN068.webp
qtJwHkr8WgjHJcC9gNPGj,Rush of Power,2,Runeblade,Lightning,Deck,Lightning Runeblade Action - Attack,0,2,3,true,C,C,OMN,OMN069,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN069.webp
mr9jJffnHHHcrG9p8fdMP,Rush of Power,3,Runeblade,Lightning,Deck,Lightning Runeblade Action - Attack,0,1,3,true,C,C,OMN,OMN070,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN070.webp
wmN6kmKhktkmfhWtqLmHm,Rushing River,1,Ninja,,Deck,Ninja Action - Attack,0,3,3,true,R,R,1HP|CRU,1HP110,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP110.webp
cdcnJRkcCzJkDmb7NwnPQ,Rushing River,2,Ninja,,Deck,Ninja Action - Attack,0,2,3,true,R,R,1HP|CRU,1HP111,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP111.webp
tMDDnhBrcpCL8c9MW7BgC,Rushing River,3,Ninja,,Deck,Ninja Action - Attack,0,1,3,true,R,R,1HP|CRU,1HP112,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP112.webp
LKtdCkW87n6dJCtKqqkMw,Rust Belt,,Mechanologist,,Equipment,Mechanologist Equipment - Chest,,,1,true,C,C,SEA,SEA009,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA009.webp
CCwMfr7DptzKNpLPDwtDc,Rusted Relic,3,Generic,,Deck,Generic Action - Item,0,,,true,S|M,S,ANQ|ARC,ANQ023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ANQ023.webp
CMbMkj6F86Kj9kPKNBwPN,Rusty Harpoon,3,Pirate|Ranger,,Deck,Pirate Ranger Action - Arrow Attack,0,1,3,true,C|P,C,GEM|SEA,GEM057,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM057.webp
hRMhmf8qkn6pR7TWQLqgb,"Ruu'di, Gem Keeper",,Merchant,,Hero,Hero - Merchant,,,,true,P,P,LSS,LSS001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LSS001.webp
